text,labels
oval office moron. &lt;heavy sigh&gt; #fucktrump https://t.co/modDhxOL5X,0
"@pskumarangattu @AmitShah This man completely nailed Mamata, her politics and her hypocrisy. #DoctorsFightBack https://t.co/yvSI1nr5Zp",1
The massive crowd of doctors protesting against CM @MamataOfficial in Kolkata   The Suppression and atrocities of @MamataOfficial  govt has reached its peak and people of West Bengal will no more tolerate it      #SaveBengal  #FridayMotivation  #DoctorsFightBack https://t.co/kHgWXheFcK,0
@AaronBlake There's no lost in translation when this #douchebag speaks!!! #sad #dipshit,1
"AIIMS Resident Doctors issue ultimatum to West Bengal government; say if demands not met within 48 hours, they will go on indefinite strike..!! #SaveDoctorsInBengal #JihadiMamta #DoctorsFightBack  @ReallySwara @jigneshmevani80 @VinodDua7 @MamataOfficial https://t.co/K1aOtNU8VA",0
"@realDonaldTrump As an owner of a small family farm, let me be the first to say #FuckTrump.",1
@SBSNews He should have received the death penalty as did his victim. #Murderer,1
#CWC19 #ShameOnICC   A cricket lover never wants to saw 😣this on big screen. Four matches 🏏are abandoned due to rain ☔and almost every team is affected by this. Please choose a better country for the next time to host this prestigious tournament🏆 🏏       🙏🙏🙏 https://t.co/fIRATIMVms,1
Real Talk:    If you support @realDonaldTrump you are a Russian sympathizer and have no business being an American. I believe you to be a traitor and should be assigned as such. #TraitorTrump #reasonfortreason #fucktrump #deporttraitors,0
@KagisoRabada25 before calling him immature just think about yourself.. you were banned for 2 matches by ICC for your inappropriate behaviour....  @imVkohli is the pride of our 125 crore hearts ......  #ICCWorldCup #cricket #DhoniKeepsTheGlove https://t.co/pC4rrq6qSM,0
Concentrate in covering grounds not on hand!!  #ShameOnICC #dhonikeeptheglove #CWC19,0
When the chick on #lovelsland that’s never been in a relationship starts giving out relationship advice #dickhead #wasteman https://t.co/y4vG3ZjKGH,1
@yohiobaseball @TheLastRefuge2 #BoycottChina if you want a system of fair and reciprocal trade.,1
Trump is a #liar  #beggarman   #grifter   #thief  #FuckTrump  #VOTE https://t.co/HH9VYMWFTj,0
Save the doctors  save the democracy  #DoctorsFightBack  #SaveBengal https://t.co/tJ5XPVfNa3,1
dating virgin teeny pussy fuck Hot indian sex scenes japanese school doctor sex video Fuck it girls version pic.twitter.com/zoBxI75KFE,0
Where is prime time ka fraud Ravish Kumar? #SaveTheDoctors #DoctorsFightBack #DoctorsStrike,1
So Marco Rubio thinks I’m a #traitor because I don’t necessarily believe the habitually #lying @POTUS or the #murderer Mohamed Bin Salaam. I don’t believe the lying #murdering Iranian Clerics either. Fuck Marco Rubio’s dumb ass.,0
"Since #DoctorsFightBack, Dear Farmers and Dear Sewage Cleaners, you guys too stop working. Don't cultivate, don't clean. Let's see how many intellectuals, how many national media guys stand with you on Twitter and Facebook without eating, peeing, and pooping.",1
@realDonaldTrump This is the report that your own people have not briefed you on because they don't trust you where Russia is involved. Your own insider's know you are compromised by russia.  #TrumpIsADisgrace   #TrumpIsATraitor   #RussianAsset  #PutinPuppet,0
@realDonaldTrump You're getting impeached!!!! #fucktrump https://t.co/SrpG2py9f1,0
#DoctorsFightBack | Do you support the protests of doctors seeking safety in hospitals?,1
@RepAdamSchiff @RepAdamSchiff   A career politican quoting ethics.  Now that is funny.  #ScumBag #douchebag #smalldicksyndrome,0
Fuck sake. Mums got a sore throat and she came to me and goes the doctor says I have an inflamed vulva I THINK YOU MEAN UVULA MUM  pic.twitter.com/gLuv1Gjrc0,0
Search for 'Best toilet paper in the world' on Google. Thanks Sundar Pichai 😂😬😂 #TerroristNationPakistan,0
We will never give up   #DoctorsUnderOppression  #DUO  #Doctors_are_oppressed_in_Morocco  #medicalstudentsstrike  #DoctorsFightBack  #Medical_students_are_mad  #DOCTORS_SEEKJUSTICE  #the_healing_hand_shouldnt_be_bleeding https://t.co/De56lkaRDp,1
@asadowaisi  we proud of our #muslimsociety who never favour any #rapist or #criminal or #traitor...  #trueindiamuslim  #AligarhMurderCase,1
COME ON BORIS ! LAY US AN EGG !!#borisdoesnotrepresentme #BorisJohnsonShouldNotBePM #chicken #leadership #ToryDrugOff #BritainsNextPM #Brexit https://t.co/nXC8RIuXHt,0
but why are we giving a mass murderer a standing ovation?? #murderer https://t.co/V8NrBDGmI1,1
Imagine this. There are some patriots keeping out secrets from reaching Russia. #TrumpIsATraitor https://t.co/FKj9Cb9fyQ,1
The national disgrace. #FuckTrump https://t.co/6YVZdhRE4X,1
"Rain will win, as weather is happy like pakistan to avoid thrashing.  #INDvsPAK   #CWC19   #ShameOnICC   Poor management and stubborn guidelines of @ICC   #CricketWorldCup2019 https://t.co/ElonYHSaGs",1
House has to have guts to go after Trump #Resist #ResistTrump #FuckTrump https://t.co/dPdi4djMLc,0
This thing is no #JackieO.  Dream on Fat Boy. @realDonaldTrump @FLOTUS    #TrumpIsATraitor #Trump2020 #JohnMcCainDay #TrumpBirthday https://t.co/LVH5jpHjdb,1
This woman is completely out of her mind. She has lost it all. Such a shame. #DoctorsStrike   #SaveTheDoctors   #DoctorsFightBack https://t.co/IsagyI6fZ8,1
#kolkata: Junior doctors of NRS Medical and Hospital continue their strike for the fifth day over violence against #doctors. #WestBengal #DoctorsFightBack https://t.co/x0ZFtWOICV,1
"This is shame, see what @BCCI  did when rain interrupted a match at Eden, entire ground covered, but 4 #WorldCup2019  U can't cover entire ground  #ShameOnICC  If #INDvPAK get abondoned, surely v r boycotting #CWC19  England matches not getting abondoned due to rain  #ENGvWI #WIvENG https://t.co/j5er9U44NH",1
How does a piece of shit like @TheRealOJ32 have followers? #OJSimpson #MURDERER,0
Hmmmmmm. This seems ironic and hypocritical with that #RussianAsset we have in the WH.    #TrumpIsATraitor #CORRUPTION #TrumpForPrison https://t.co/jyirVVbf5B,1
"This #doctor are give resignation but they don't stop the service, in government hospital not in a private clinic or Nursing Home.    #DoctorsFightBack #DoctorsProtest #DidiVsDoctors #DoctorsStrike #DoctorsUnderOppression #DidiDividesIndia https://t.co/HwYy5mZ3QA",0
"@sianoresist A beautiful jail cell with a beautiful notepad to write beautiful love letters to Putin, Lil Rocket Man, Xi, and MBS..oh yeah and a big beautiful painted mural of John McCain and Robert Mueller on his cell walls!    #FuckTrump",1
"@realDonaldTrump At this point, I think Trump is just rummaging through a deck of Garbage Pail Kids to come up with nicknames.  Next will be Upchuck Schumer!     #IdiotTrump #ImpeachTrump #LockHimUp",0
@_REALOJ32 You should be in jail #ratio #murderer,0
Dear @ICC Let #DhoniKeepsTheGlove it's not hurting any religious beliefs nor promoting any political party. @BCCI  should stand by @msdhoni and support him.,1
Way to go!! @maddogpac   Let’s continue supporting their work. I’m ordering the #FuckTrump flask today! https://t.co/kAXYvEJgHF,0
Would have loved to have seen these fingers broken. #GoAway #douchebag https://t.co/XFIVia6rGe,1
"They heal, operate, diagnose  We consider them a part of the second God cosmos  This is so appalling, shameful and gross  We need to bring this violence to a close    #SaveBengal  #DoctorsFightBack  #standwithdoctors",0
@realDonaldTrump Get some balls that will drop you little  Microdick.  #TrumpTantrum  #McConnellChaoCorruption  #ResignOrBeImpeached  #FathersDay  not for trump when it's  #JohnMcCainDay #June16 #TrumpForPrison  #TrumpForPrison2020  #trump is a lifetime #Traitor  #TrumpIsATraitor   #TrumpTreason   #TrumpLies https://t.co/Hm4K8b2ST9,0
But they didn’t deceive us!? Most of us knew it was a SHIT bill but we truly have no say! This life is just a simulation and it’s sad. But... imma live my best life and do dope shit regardless. I’ll figure it out! Oh btw... #fucktrump https://t.co/tl4fecNt3I,0
Happy #JohnMCainDay @realDonaldTrump #IdiotTrump #TraitorTrump,1
@NegarMortazavi @csdickey ”At the end of the day they (wars) are about little girls in fiberboard coffins.” #FuckTrump and US foreign policies. It’s all about others little girls in coffins.,1
Why don't you mention #doctor khatre main? #DoctorsFightBack #doctors_against_assualt #WestBengal https://t.co/eMEz8RmB4g,1
Thank you Honourable @nsitharaman ji. Getting supported  by nation matters a lot for every person in the country.And you always support every good thing as parents do.Thanks for supporting @msdhoni  #DhoniKeepsTheGlove it shows that the team @narendramodi is Best .@poonam_mahajan https://t.co/f5v3eC09Od,1
"ANOTHER DAY VOLUNTEERING AT THE VENICE MEDICAL SCHOOL. EVERYONE KEEPS ASKING ME IF THEY CAN FUCK THE LEECHES. BUDDY, THEY WONT EVEN LET ME FUCK THEM",0
Who the fuck parks a transit on a corner like that...?!  #Dickhead https://t.co/RPpxRnTtan,0
"@realDonaldTrump @LindseyGrahamSC And yet, we still all know that’s not what he said #Lindseyhasthevapors #FUCKTRUMP #McCainiswaiting",1
"Everyone, please... There's #MURDERER no #MURDERER reason #MURDERER to #MURDERER bother #MURDERER @TheRealOJ32. He's #MURDERER just #MURDERER trying #MURDERER to #MURDERER LIVE #MURDERER like #MURDERER everybody #MURDERER else. #MurderMysteryNetflix 🔪💔💔⚰️⚰️",1
"@Hey_joeb #FuckTrump, multiple countries have suffered bcs he even exists.",1
"@realDonaldTrump President Obama’s patriotic policies gave us the greatest economy. Deranged Donald Trump is destroying our country. Trump has begun economic wars, Trade wars &amp; is now Lying to us to start an Iran War. #TrumpIsATraitor #TrumpLies #TrumpIsANationalSecurityThreat #ImpeachDonaldTrump",1
Mamta ji pls don't drag Muslims in this case no one said they won't treat any particular religion   I am  a muslim pls stop speculating situation based on religion  Stop playing bloody politics   #MamtaBanerjee #DoctorsFightBack #India #westbengal #trinamool,1
@DanScavino @realDonaldTrump Life in GITMO for traitor Trump and all the GOP co-conspirators!  #TrumpIsANationalSecurityThreat   #TrumpIsATraitor   #GOPComplicitTraitors   #GOPCoverUp   #GITMO4U   #GOPTreason https://t.co/N6pRLJ7Kai,0
"@respectmyblog @SInow I’m usually a little more eloquent with my words, but growing up in Southern California and watching this all happen literally in my face only elicits a three-word response when I think of O.J.; Fuck You, O.J. Yes, I’d say it to his face, too. #Murderer",0
@pam_brundige @TomandSteffani @IndivisibleVV @gifa1gino @bmdowney @steventx24 @Glaz1965 @merniebodman @NoFascismMarch @LarryStratton29 @donna_spackman @mjo1962_ @cyn_Dar @MoBlueNow @FinallyWoke @MsCella @darhorsley @NeildeVere #JohnMcCainDay #ImpeachmentInquiryNow because #TrumpIsATraitor,1
This @abhishekroy works at RML Hospital and was a student of  #KolkataMedicalCollege. Listen to what he has to say over the ongoing face-off of between Doctors and @AITCofficial government. #doctors_against_assualt #DoctorsFightBack #DidiVsDoctors     @mayukhrghosh  @SreyashiDey https://t.co/afnprIaIha,1
WE CAN SENTENCE A MAN 25 YEARS FOR A DRUG THAT’S NOW LEGAL IN STATES BUT THIS MAN WILL ONLY DO 8 MONTHS FOR A CRIME THAT HE LITERALLY COMMITTED AGAINST ANOTHER PERSON #MichaelWysolovski #rapevictims #revolt #rapist #stopabuse #protectourchildren #nojusticenopeace https://t.co/rq1HmW4T78,0
#FuckTrump #ImpeachmentNOW  Can this turd not be impeached on mental health grounds?  https://t.co/e24EZaJSeA,0
"No matter what, Dhoni should stand his ground. He is not violating any rule. if so, let @BCCI  announce Indian paramilitary as a sponsor and have the Balidhaan insignia on the shirts of our entire team #DhoniKeepsTheGlove",1
@77turnbull @RobertGEdge @C4Debate Some mischievous Labour whip probably promised lap dancers. #BorisJohnsonShouldNotBePM https://t.co/zC8ZnzDioH,1
However doctors are ready for open healthy discussion with the CM and are willing to resolve the matter as soon as possible. But it has to be open and transparent. #DoctorsProtest #SaveTheSaviours #Savethedoctors #DoctorsFightBack,1
Has any of the #England games been abandoned due to rain? #ShameOnICC #ENGvsWI,0
Agree and he is not President...he didn't win popular vote and conspired with a foreign power to get the electoral college. #NotMyPresident #stoptrumpism #TrumpIsATraitor #TrumpCrimeFamily https://t.co/qGMu8q8G6q,0
#DoctorsFightBack vs #LeecheeFightBack how many competent Doctors Intelligent General Class (NonResereved) in Bihar to save babies!,1
"You fool Bamla, if you don't know a language then speak in that language that you are fluent in. #GandiNaaliAbuse @republic",0
@hbaldwin @Jeremy_Hunt @PennyMordaunt @JH4Leader @HastobeHunt he(‘unt)  still hasn’t answered for all the deaths that occurred following the destruction of the #NHS while he (unt) was the health minister. Should a #liar and a #murderer be prime minister? #bloodonhishands #ToryLeadershipElection @BBCNews @BBCNewsnight @Channel4News @itvnews,1
@girlsreallyrule Jim Jordon still thinks he’s a cocky college athlete #Douchebag,1
"Since the orange buffoon accuses McGahn of a crime, why continue the 'executive privilege'??? Shouldn't @realDonaldTrump  rescind it, &amp; let him deal with the perjury charge? Trump can't have it both ways.  #TrumpIsATraitor  #TrumpIsANastyLoser https://t.co/xuyNhvlvKD",1
"#BuhByeHucksterBe Liar-In-Chief Authortarian State Propagandist 🥾Booted    🚔🤡🚔 No doubt, to work on the #Trump Campaign-to-Avoid-Jail full time.     #TrumpisaTraitor to Democracy #ImpeachTrumpNow Stand Up  #ThursdayThoughts @MoveOn  https://t.co/Kcx0VnsuOC",1
"#SaveBengal This Peaceful GOON with beard is Trinamool MP of Murshidabad, Abu Taher Khan giving threat to doctors that he would send public to thrash doctors, Rape and Throw Acid on lady doctors and nurses. #Savethedoctors    #DoctorsFightBack https://t.co/O3enjiwZqO",1
"@niner_nhatty Talk trash?? No, just my opinion that people take this way too serious. But we do agree on one thing that is way more important than any game or any injury #fucktrump.",1
Is God a Tory? Waiting to be anointed.   #BorisJohnsonShouldNotBePM https://t.co/UNtLLR2PBy,0
@Colleenldybg13 @therealkevinTE @CajunBlueAZ1 Nothing like a good #Resister Party #fucktrump https://t.co/1N6gAuuWCO,1
@joncoopertweets He’s famous for stiffing people. They need to tell him to pay up front or bring his own security. Going forward anyone getting stiffed can’t say they didn’t know. #fuckTrump #HappyJohnMcCainDay,1
@BluGrlRedTwn @maggie51852 @chiniakak @ECMcLaughlin The GOP has been obstructing and stalling any attempt at Immigration Reform for decades. Their idea of real reform is a policy of Whites Only All POC Not Welcome Here. Building the Wall is a waste of time and money. #TrumpIsATraitor  #TrumpsWorseThanNixon,1
#ShameOnICC  New Logo https://t.co/fVWuVlDrSF,1
Papadopoulos Taunts Obama's Crooked FBI: 'The Secret Transcripts of My Meeting with Alexander Downer Are Ready to Come Out' https://t.co/bR2JiHHCxY via @gatewaypundit listening to #Douchebag @AdamSchiff yesterday @GeorgePapa19 was #JamesBond #Mueller is a dirty cop #HOAX #MAGA,1
